"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0556402642641329,48,102,1.28139109981729,"Path:hsa04914 Progesterone-mediated oocyte maturation","http://www.genome.jp/kegg-bin/show_pathway?hsa04914 "," SPDYE11  CDK2  MAD2L2  ADCY1  ADCY8  ADCY9  MAPK14  AKT1  AKT2  CPEB3  RPS6KA6  GNAI3  SPDYE1  ANAPC4  HSP90AA1  IGF1  IGF1R  ARAF  KIF22  KRAS  MAD2L1  SPDYE3  FZR1  PDE3B  ANAPC5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLK1  PRKACG  MAPK1  MAPK3  MAPK13  RPS6KA2  RPS6KA3  MAPK12  BRAF  STK10  SPDYE6  CPEB4  PIK3R3  CCNA1  CCNB1  PKMYT1  CCNB2  CDK1  CDC25B"
0.0575484927177575,57,124,1.25168142714008,"Path:hsa04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?hsa04611 "," PLA2G4B  ADCY1  ADCY8  ADCY9  COL1A1  COL1A2  MAPK14  AKT1  AKT2  F2  F2R  FCER1G  FCGR2A  FGA  FGG  GNAI3  GNAQ  GNAS  PLA2G4D  GUCY1A2  GUCY1A1  MYLK4  ITGA2  ITGA2B  ITGB3  RHOA  LCP2  NOS3  P2RX1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLA2G4A  PLCB2  PLCB4  PLCG2  PRKACG  PRKCI  PRKCZ  PRKG2  MAPK1  MAPK3  MAPK13  PTGIR  RAP1B  MAPK12  P2RY12  ACTG1  VASP  VWF  FERMT3  PIK3R3  VAMP8  SNAP23  F2RL3  MYLK3"
0.0590826770845859,61,134,1.23955463667027,"Path:hsa03010 Ribosome","http://www.genome.jp/kegg-bin/show_pathway?hsa03010 "," MRPL3  MRPL10  RPL10L  FAU  RPL13A  MRPL15  MRPS18C  MRPS7  RSL24D1  MRPL27  MRPS17  MRPS21  MRPL16  MRPS10  RPL3L  RPL5  RPL6  RPL8  RPL15  RPL17  RPL18  RPL18A  RPL19  RPL21  RPL23A  RPL27  RPL30  RPL29  RPL34  RPL37  RPL37A  RPL39  MRPL12  RPS2  RPS3  RPS4Y1  RPS7  RPS8  RPS10  RPS11  RPS12  RPS13  RPS16  RPS19  RPS20  RPS21  RPS23  RPS26  RPS27  RPS27A  RPS28  RPS29  MRPL17  MRPL14  MRPS11  MRPS9  MRPS5  MRPL34  MRPL32  RPL14  MRPL33"
0.0590826770845859,42,88,1.2995926779397,"Path:hsa04540 Gap junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04540 "," TUBB3  TUBB4A  ADCY1  TUBA3E  ADCY8  ADCY9  EGF  EGFR  GJA1  GNA11  GNAI3  GNAQ  GNAS  GRB2  GRM1  GUCY1A2  GUCY1A1  HTR2B  TUBB2B  KRAS  NRAS  PDGFB  PDGFRA  PDGFRB  PLCB2  PLCB4  PRKACG  PRKCG  PRKG2  MAPK1  MAPK3  PDGFC  MAP2K2  MAP2K5  GJD2  SOS2  TUBA4A  TUBB2A  TUBAL3  PDGFD  TUBB1  TUBA1C"
0.0615358957373992,15,26,1.57093620410293,"Path:hsa00790 Folate biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00790 "," DHFR  DHFR2  AKR1B1  ALPI  ALPG  PCBD1  MOCOS  PTS  QDPR  SPR  TH  TPH1  PCBD2  AKR1C3  CBR1"
0.0615358957373992,30,60,1.36147804355587,"Path:hsa04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?hsa04730 "," CRH  GNA11  GNA12  GNAI3  GNAO1  GNAQ  GNAS  GNAZ  PLA2G4D  GRIA2  GRID2  GRM1  GUCY1A2  GUCY1A1  IGF1  IGF1R  ARAF  KRAS  NRAS  PLA2G4A  PLCB2  PLCB4  PPP2CA  PPP2CB  PRKCG  PRKG2  MAPK1  MAPK3  MAP2K2  BRAF"
0.0615358957373992,27,53,1.38716630852863,"Path:hsa04961 Endocrine and other factor-regulated calcium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04961 "," ADCY9  AP2M1  CLTA  CLTB  ATP1B4  GNAQ  GNAS  KLK1  KLK2  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  ATP2B1  ATP2B2  ATP2B3  PLCB2  PLCB4  PRKACG  PRKCG  BDKRB2  SLC8A2  SLC8A3  VDR  CALB1  RAB11A"
0.0615358957373992,30,60,1.36147804355587,"Path:hsa04978 Mineral absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04978 "," CLCN2  SLC34A3  ATP1B4  FTH1  STEAP2  STEAP1  SLC40A1  HMOX1  MT1A  MT1M  MT2A  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  SLC11A2  ATP2B1  ATP2B2  ATP2B3  ATP7A  ATP7B  SLC5A1  SLC8A2  SLC8A3  SLC34A1  TF  VDR  SLC30A1  S100G"
0.0615358957373992,20,37,1.47186815519554,"Path:hsa05143 African trypanosomiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05143 "," F2RL1  GNAQ  HBA1  HBA2  APOA1  ICAM1  IFNG  IL1B  FASLG  IL6  IL10  IL12A  IL12B  IL18  KNG1  LAMA4  PLCB2  PLCB4  PRKCG  VCAM1"
0.0632716854861159,48,103,1.2689504095278,"Path:hsa04974 Protein digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04974 "," CELA3A  SLC7A9  COL1A1  COL1A2  COL2A1  COL4A2  COL4A4  COL6A2  COL6A3  COL8A1  COL11A1  COL17A1  CPA1  CPA2  CPA3  CPB2  CTRL  SLC36A2  SLC36A1  CELA3B  ATP1B4  COL6A5  SLC36A3  KCNJ13  MEP1A  MEP1B  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  COL5A3  SLC38A2  PRCP  PRSS3  PGA3  PGA4  SLC1A1  SLC1A5  SLC3A1  SLC3A2  SLC8A2  SLC8A3  COL14A1  COL18A1  COL21A1  KCNK5  SLC7A7"
0.0698043014986386,18,33,1.48524877478823,"Path:hsa04130 SNARE interactions in vesicular transport","http://www.genome.jp/kegg-bin/show_pathway?hsa04130 "," BET1  YKT6  STX1B  BET1L  STX17  USE1  BNIP1  STX1A  STX5  VAMP2  VAMP7  STX7  VAMP8  VAMP4  SNAP23  VAMP3  SNAP29  GOSR1"
0.0711567644423152,31,63,1.33986728095975,"Path:hsa00310 Lysine degradation","http://www.genome.jp/kegg-bin/show_pathway?hsa00310 "," HYKK  DLD  DLST  EHHADH  MECOM  ALDH2  ALDH1B1  COLGALT2  HADH  ACAT1  KMT5B  PIPOX  PLOD1  PLOD2  DHTKD1  PRDM9  KMT2C  PRDM16  SMYD3  NSD2  PRDM2  COLGALT1  SUV39H2  CAMKMT  KMT2D  SETD7  BBOX1  DOT1L  KMT5C  PLOD3  SETD1A"
0.0719071909459327,12,20,1.63377365226705,"Path:hsa00100 Steroid biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00100 "," EBP  CYP24A1  CYP27B1  CYP51A1  LIPA  NSDHL  HSD17B7  MSMO1  SC5D  SOAT1  SQLE  TM7SF2"
0.073880678823036,21,40,1.42955194573367,"Path:hsa05033 Nicotine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05033 "," CHRNB2  GRIN3A  GRIN3B  SLC32A1  GABRA2  GABRA3  GABRA4  GABRA6  GABRB1  GABRB2  GABRD  GABRE  GABRG1  GRIA2  GRIA4  GRIN2A  GRIN2C  GRIN2D  SLC17A7  SLC17A6  CACNA1B"
0.0765468707972316,63,141,1.21663995381589,"Path:hsa04140 Autophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04140 "," TANK  RRAGB  RRAGA  GABARAPL2  ATG4A  CTSD  EIF2S1  AKT1  AKT2  ERN1  RRAS2  MRAS  ATG14  ATG2A  MTOR  WIPI2  TBK1  NRBF2  HIF1A  IGF1R  IRS1  KRAS  RAB8A  EIF2AK4  NRAS  PIK3C3  PIK3CA  PIK3CD  PIK3R1  PIK3R2  DDIT4  STX17  WIPI1  PPP2CA  PPP2CB  WDR41  AMBRA1  PRKAA2  PRKACG  PRKCQ  MAPK1  MAPK3  MAP2K2  RHEB  RPS6KB1  RRAS  MTMR14  ATG3  DEPTOR  STK11  MAP3K7  TSC1  TSC2  RAB7A  MAP1LC3B  VMP1  ATG10  PIK3R3  VAMP8  BECN1  MTMR4  SNAP29  RUBCN"
0.0765596110232756,52,114,1.24205014499834,"Path:hsa04724 Glutamatergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04724 "," GNB5  ADCY1  ADCY8  ADCY9  GRIN3A  GRIN3B  GRK3  GLS2  GNAI3  GNAO1  GNAQ  GNAS  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  PLA2G4D  GRIA2  GRIA4  GRIK2  GRIK5  GRIN2A  GRIN2C  GRIN2D  GRM1  KCNJ3  SHANK1  GNG13  PLA2G4A  PLCB2  PLCB4  PLD2  SLC38A2  PPP3CA  PPP3R1  PRKACG  PRKCG  MAPK1  MAPK3  SLC17A7  SLC17A6  GNB4  SLC1A1  SLC1A2  SLC1A3  SLC1A6  CACNA1D  GNG8  HOMER2"
0.0789929936154194,16,29,1.50232059978579,"Path:hsa04744 Phototransduction","http://www.genome.jp/kegg-bin/show_pathway?hsa04744 "," CNGB1  GRK7  GNAT1  GNB1  GNGT1  GUCA1B  GUCY2F  GUCY2D  PDE6A  CALML5  RCVRN  RHO  CALM3  RGS9  CALML4  SLC24A1"
0.0806802664441333,29,59,1.33840214451255,"Path:hsa04330 Notch signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04330 "," DLL3  CREBBP  CTBP1  DTX3L  JAG1  DTX1  DVL1  DVL2  DTX3  EP300  DTX4  NCSTN  HEY1  HEY2  KAT2A  HDAC2  HES1  ATXN1L  LFNG  NOTCH2  NOTCH3  APH1A  DLL4  RFNG  ATXN1  TLE6  APH1B  KAT2B  NUMBL"
0.0806802664441333,37,78,1.29165865670685,"Path:hsa04721 Synaptic vesicle cycle","http://www.genome.jp/kegg-bin/show_pathway?hsa04721 "," STX1B  AP2M1  CLTA  CLTB  SLC32A1  RIMS1  ATP6V0D2  ATP6V1C2  CPLX4  UNC13C  ATP6V1D  ATP6V1A  ATP6V1B1  ATP6V1B2  ATP6V1E1  ATP6V0A1  SLC17A7  SLC17A6  RAB3A  SLC1A1  SLC1A2  SLC1A3  SLC1A6  SLC6A2  SLC6A4  SLC6A7  SLC6A11  SLC6A12  SNAP25  STX1A  VAMP2  SYT1  CACNA1B  NAPA  ATP6V0E1  ATP6V0D1  SLC6A5"
0.0810433308389734,68,154,1.20234424625713,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," PLA2G4B  CACNG3  CACNG2  MYL9  ADCY1  ADCY8  ADCY9  MYL6B  EEF2  EGFR  CACNG4  GNAI3  GNAO1  GNAQ  GNAS  PLA2G4D  GUCY1A2  GUCY1A1  MYLK4  KCNJ2  KCNJ3  KCNJ9  KRAS  RHOA  MEF2C  NOS3  NPR2  NRAS  OXT  PRKAG2  CALML5  PLA2G4A  PLCB2  PLCB4  PRKAG3  PPP1R12C  PPP3CA  PPP3R1  PRKAA2  PRKAB1  PRKAB2  PRKACG  PRKCG  MAPK1  MAPK3  MAP2K2  MAP2K5  CAMK1G  PTGS2  CACNG8  CACNG7  CACNG6  CCND1  RGS2  ACTG1  CACNA1D  CACNA1S  CACNA2D1  CACNB1  CACNB3  CACNB4  CACNG1  CALM3  CAMK4  CAMK1  MYLK3  CALML4  CACNA2D2"
0.0822425883508434,34,71,1.30395080227886,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CREBBP  CSNK2A1  CSNK2A2  CTNNB1  CTNND1  EGFR  EP300  ERBB2  FER  FGFR1  IGF1R  RHOA  LMO7  AFDN  LEF1  ACP1  MAPK1  MAPK3  PTPN1  PTPRB  NECTIN1  NECTIN2  RAC2  RAC3  SNAI2  SNAI1  MAP3K7  TCF7  ACTG1  VCL  TCF7L1  IQGAP1  WASL  FARP2"
0.0843493867942733,31,64,1.31893185469475,"Path:hsa04929 GnRH secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04929 "," AKT1  AKT2  GNA11  GNAQ  GNRH1  GNRH2  GPER1  KCNJ3  KCNJ9  KCNN2  KCNN3  KRAS  ARRB1  NRAS  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PRKCG  MAPK1  MAPK3  MAP2K2  HCN2  TRPC5  CACNA1D  CACNA1S  KISS1R  PIK3R3  CACNA1G"
0.0844383241671883,87,202,1.17275831474615,"Path:hsa05203 Viral carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05203 "," HDAC5  CDK2  CDK4  CDK6  CDKN1B  CDKN2B  CREB3  CHD4  CCR3  CCR4  CCR5  ATF2  CREBBP  CREB3L4  DDB1  EGR2  EP300  ATP6V0D2  H2BC1  KAT2A  GRB2  GSN  GTF2A1  GTF2E1  H2BC5  HDAC2  HPN  IL6ST  KRAS  RHOA  TBPL2  LTBR  MDM2  NFKB1  NFKBIA  NRAS  HDAC7  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PKM  POLB  PRKACG  VAC14  MAPK1  MAPK3  EIF2AK2  PSMC1  BAX  PXN  RASA2  RB1  RBL2  CCND1  REL  SKP2  SP100  SRF  STAT3  STAT5B  TBP  TP53  C3  TRAF2  TRAF3  TRAF5  GTF2H2C_2  VDAC3  YWHAH  YWHAZ  HDAC11  H2BC13  H2BC21  HDAC10  CASP8  CREB3L3  PIK3R3  SCIN  KAT2B  CCNA1  CCND2  CCNE1  ATP6V0D1  CCNE2  TBPL1  CDK1"
0.0860894118786037,25,50,1.36147804355587,"Path:hsa00330 Arginine and proline metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00330 "," HOGA1  L3HYPDH  CKB  CKM  CKMT1B  CKMT2  GOT1L1  DAO  ALDH2  ALDH1B1  AOC1  GOT1  GOT2  PYCR2  ARG2  MAOA  MAOB  NOS2  NOS3  ODC1  P4HA1  LAP3  PRODH  PRODH2  ALDH4A1"
0.0891537083623325,49,108,1.23541526174514,"Path:hsa03013 Nucleocytoplasmic transport","http://www.genome.jp/kegg-bin/show_pathway?hsa03013 "," SNUPN  IPO8  IPO7  RNPS1  NUP42  DDX19B  NUP35  CSE1L  EEF1A1  EEF1A2  CASC3  ACIN1  XPO7  NUP205  NUP210  NUP160  NUP188  TNPO3  NXT1  KPNB1  KPNA3  KPNA5  IPO5  MAGOH  PHAX  NUP54  PNN  DDX19A  NUP133  NXT2  NUP107  THOC2  XPO5  RANBP2  RANGAP1  SENP2  SEC13  XPO4  RANBP17  UPF3B  TPR  NUP85  THOC7  AAAS  THOC3  THOC5  NUP155  IPO13  NUP153"
0.0891537083623325,30,62,1.31755939698955,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," ADCY1  ADCY8  ADCY9  AKT1  AKT2  SIRT1  MTOR  HDAC2  HSPA8  IGF1  IGF1R  IRS1  KRAS  NRAS  PRKAG2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PRKAG3  PRKAA2  PRKAB1  PRKAB2  PRKACG  RPS6KB1  SOD1  SOD2  CLPB  CAT  PIK3R3"
0.0891537083623325,47,103,1.24251394266264,"Path:hsa04660 T cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04660 "," CDK4  VAV3  MAP3K8  MAPK14  CSF2  AKT1  AKT2  LAT  GRB2  IFNG  IL2  IL4  IL5  IL10  KRAS  RHOA  LCP2  NFKB1  NFKBIA  NFKBIE  NRAS  PAK1  PAK2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PPP3CA  PPP3R1  PRKCQ  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K7  MAPK12  SOS2  MAP3K7  VAV2  ZAP70  NCK2  PIK3R3  BCL10  CD3D  CD3E  CD4"
0.0891537083623325,49,108,1.23541526174514,"Path:hsa04931 Insulin resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa04931 "," CREB3  PPARGC1A  SLC27A5  SLC27A4  SLC27A2  CPT1A  CPT1B  CREB3L4  AKT1  AKT2  MTOR  RPS6KA6  SLC27A6  GYS2  IL6  IRS1  SLC27A1  NFKB1  NFKBIA  NOS3  PRKAG2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PRKAG3  PPP1R3A  PPP1R3C  PTPA  PRKAA2  PRKAB1  PRKAB2  PRKCQ  PRKCZ  PTPN1  PYGB  PYGL  PYGM  RPS6KA2  RPS6KA3  RPS6KB1  SLC2A1  SREBF1  STAT3  MLX  TNFRSF1A  CREB3L3  PIK3R3  G6PC3"
0.0899029507577851,51,113,1.22894478267875,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," KCNJ18  CREB3  GNB5  ADCY1  CHAT  CHRM3  CHRM4  CHRNA4  ADCY8  CHRNB2  CHRNB4  ADCY9  CREB3L4  AKT1  AKT2  GNA11  GNAI3  GNAO1  GNAQ  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  KCNJ2  KCNJ3  KRAS  NRAS  GNG13  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PRKACG  PRKCG  MAPK1  MAPK3  GNB4  SLC5A7  CACNA1B  CACNA1D  CACNA1S  CAMK4  CREB3L3  PIK3R3  CHRNA6  GNG8"
0.101243088874449,45,99,1.23770731232352,"Path:hsa00564 Glycerophospholipid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00564 "," LPCAT3  CEPT1  CDS1  PEMT  CDIPT  AGPAT2  CHAT  CHKA  MBOAT2  GPAT4  DGKK  GPAT2  DGKG  DGKQ  GPD1L  PLA2G15  PISD  GPD1  PLA2G4D  PLA2G2C  LCAT  PLA2G3  PCYT1A  PLA1A  PLA2G4A  PLD2  CRLS1  LPCAT2  PLAAT2  GPCPD1  AGPAT3  ADPRM  CHPT1  PCYT2  ETNPPL  PLA2G12A  GPAT3  DGKE  SELENOI  PLPP1  PLPP2  DGKI  PCYT1B  PGS1  LPIN2"
0.104057602952135,33,70,1.28367929820982,"Path:hsa04622 RIG-I-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04622 "," MAPK14  CYLD  TBK1  IFNE  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  CXCL8  IL12A  IL12B  CXCL10  NFKB1  NFKBIA  PIN1  RNF125  OTUD5  MAPK13  IFNK  MAVS  MAPK12  MAP3K7  TRAF2  TRAF3  DHX58  CASP8  CASP10  RIPK1  FADD"
0.106488695493202,22,44,1.36147804355587,"Path:hsa04962 Vasopressin-regulated water reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04962 "," DCTN2  DCTN6  ADCY9  DYNLL2  CREB3L4  DCTN1  DYNC1I2  DYNC1LI2  GNAS  AQP2  AQP3  ARHGDIB  ARHGDIG  DYNC1LI1  DCTN4  AVP  PRKACG  RAB5A  VAMP2  DCTN5  CREB3L3  RAB11A"
0.106488695493202,61,139,1.19496634038717,"Path:hsa05162 Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," CDK2  CDK4  CDK6  CDKN1B  RACK1  CSNK2A1  CSNK2A2  EIF2S1  AKT1  AKT2  EIF2AK1  TBK1  APAF1  HSPA8  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNAR1  IL1A  IL1B  IL2  IL2RA  FASLG  IL2RB  IL6  IL12A  IL12B  EIF2AK4  NFKB1  NFKBIA  OAS3  RAB9B  PIK3CA  PIK3CD  PIK3R1  PIK3R2  CYCS  EIF2AK2  MAVS  BAX  CCND1  STAT3  STAT5B  MAP3K7  TLR2  TP53  TP73  TRAF3  CASP8  PIK3R3  FADD  CCND2  CCNE1  CCNE2  CD3D  CD3E"
0.107626540540274,84,197,1.16105741785475,"Path:hsa05207 Chemical carcinogenesis-receptor activation","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," CREB3  DLL3  ADCY1  CHRNA4  ADCY8  CHRNB2  CHRNB4  ADCY9  ATF2  CREB3L4  JAG1  EGF  EGFR  AHR  AKT1  AKT2  GSTA5  FGF2  FGF3  FGF4  FGF6  FGF7  FGF8  FGF9  FGF10  AIPL1  MTOR  FGF20  FGF22  RPS6KA6  GNAI3  GNAS  GRB2  GSTA3  GSTA4  GSTM1  GSTM2  GSTM5  XIAP  BIRC5  HSP90AA1  KPNB1  KPNA3  KPNA5  KRAS  ARRB1  MGST3  NFKB1  NOTCH2  NRAS  PIK3CA  PIK3CD  PIK3R1  PIK3R2  DLL4  UGT1A3  PAQR5  PRKACG  PRKCG  MAPK1  MAPK3  MAP2K2  RB1  CCND1  RPS6KA2  RPS6KA3  RPS6KB1  SOS2  STAT3  STAT5B  HSP90B1  VDR  WNT1  CACNA1B  CACNA1D  CACNA1S  EPHX3  CREB3L3  PIK3R3  PAQR8  TNFSF11  FGF18  AIP  CDC6"
0.125000293287814,17,33,1.40273495396666,"Path:hsa03410 Base excision repair","http://www.genome.jp/kegg-bin/show_pathway?hsa03410 "," POLD3  PARP1  PARP4  NEIL2  APEX1  LIG1  MPG  NTHL1  OGG1  POLB  POLD2  POLE2  NEIL3  POLE4  UNG  XRCC1  NEIL1"
0.125000293287814,44,98,1.22255171258078,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," ADCY1  ADCY8  ADCY9  MAPK14  TRPV3  F2RL1  ALOX12  GNAQ  GNAS  PLA2G4D  HTR2B  IGF1  IL1B  KNG1  ASIC2  ASIC1  NGF  NTRK1  TRPV2  CALML5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLA2G4A  PLCB2  PLCB4  PLCG1  PLCG2  PRKACG  PRKCG  PRKCQ  MAPK13  MAP2K6  PTGER2  TRPV4  BDKRB1  BDKRB2  MAPK12  TRPM8  CALM3  PIK3R3  TRPA1  CALML4"
0.132023461218208,71,166,1.16463784448755,"Path:hsa04022 cGMP-PKG signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04022 "," PPIF  MYL9  CREB3  ADCY1  ADCY8  ADCY9  CNGB1  ADORA1  ATF2  ADORA3  CREB3L4  ADRA2A  AKT1  AKT2  ATP1B4  KCNMB4  GNA11  GNA12  GNAI3  GNAQ  SLC25A4  GTF2I  GUCY1A2  GUCY1A1  MYLK4  IRS1  KCNMA1  KCNMB1  KNG1  RHOA  MEF2A  MEF2C  MYH7  ATP1A4  ATP1B1  ATP1B2  ATP1B3  NOS3  FXYD2  NPPB  NPR2  ATP2B1  ATP2B2  ATP2B3  OPRD1  PDE3B  CALML5  PLCB2  PLCB4  PPP3CA  PPP3R1  PRKG2  MAPK1  MAPK3  MAP2K2  RGS2  BDKRB2  SLC8A2  SLC8A3  SRF  TRPC6  VASP  VDAC3  CACNA1D  CACNA1S  CALM3  SLC25A31  CREB3L3  MYLK3  CALML4  GTF2IRD1"
0.132023461218208,41,91,1.22682636891848,"Path:hsa04970 Salivary secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04970 "," CHRM3  ADCY8  ADCY9  CST3  CST4  ATP1B4  AMY1A  AMY1B  GNAQ  GNAS  AMY2A  GUCY1A2  GUCY1A1  AQP5  KCNMA1  LPO  LYZ  MUC7  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  ATP2B1  ATP2B2  ATP2B3  CALML5  PLCB2  PLCB4  BEST2  PRKACG  PRKCG  PRKG2  SLC9A1  SLC12A2  BST1  VAMP2  MUC5B  CALM3  CAMP  CALML4"
0.134643022246565,27,57,1.28982130442135,"Path:hsa00480 Glutathione metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00480 "," GSTA5  GGT5  HPGDS  GPX1  GPX3  ANPEP  GSR  GSS  GSTA3  GSTA4  GSTM1  GSTM2  GSTM5  GSTP1  IDH1  IDH2  MGST3  GPX8  CHAC2  ODC1  RRM2B  LAP3  PGD  RRM1  GGCT  CHAC1  NAT8"
0.137366585440503,12,22,1.48524877478823,"Path:hsa00340 Histidine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00340 "," UROC1  AMDHD1  ALDH2  ALDH3A1  ALDH1B1  AOC1  HAL  HDC  HNMT  MAOA  MAOB  ASPA"
0.137366585440503,72,169,1.16007596610678,"Path:hsa04141 Protein processing in endoplasmic reticulum","http://www.genome.jp/kegg-bin/show_pathway?hsa04141 "," PREB  CRYAA  STUB1  MARCHF6  SEC23B  SEC61B  ERP29  CKAP4  SEC63  DAD1  EIF2S1  STT3B  ERN1  HSPA4L  SEC31A  UBXN4  TRAM1  HSPBP1  PPP1R15A  SEC31B  AMFR  EIF2AK1  ERLEC1  DNAJC5G  PDIA3  SEC61A1  HSPA5  HSPA8  HSP90AA1  DNAJB1  LMAN1  EIF2AK4  NFE2L2  P4HB  DERL2  UBXN1  UBE2J1  UBE2D4  DNAJC10  SEC61A2  YOD1  NGLY1  MAP2K7  EIF2AK2  UGGT1  BAX  RPN1  RPN2  SEC13  SIL1  SSR1  SSR2  SSR3  HSP90B1  TRAF2  UFD1  WFS1  XBP1  DERL1  TUSC3  SEL1L2  UBXN6  TXNDC5  CAPN1  CAPN2  CUL1  DNAJC5B  ATXN3L  BAG2  EDEM1  HERPUD1  SEC24D"
0.137366585440503,24,50,1.30701892181364,"Path:hsa05110 Vibrio cholerae infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05110 "," CFTR  SEC61B  KDELR2  ADCY9  ATP6V0D2  ATP6V1C2  GNAS  SEC61A1  ATP6V1D  ATP6V1A  ATP6V1B1  ATP6V1B2  ATP6V1E1  PLCG1  PLCG2  ATP6V0A1  ATP6AP1  SEC61A2  PRKACG  SLC12A2  ACTG1  ATP6V0E1  ATP6V0D1  TJP2"
0.137366585440503,83,197,1.14723530573744,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," ABCF2  ARPC5  ARPC3  ACTR3  ACTR2  ARPC2  TUBB3  TUBB4A  TAB1  ARPC1A  CLDN16  TMED10  TUBA3E  CLDN4  MAPK14  NLRP4  CLDN19  F2  F2R  FCGR2A  TAB3  GAPDH  CLDN17  CYFIP2  CYTH4  GNA12  PYCARD  NCKAP1L  TUBB2B  IL1B  FASLG  IL6  CXCL8  IL18  ARF6  RHOA  MYH9  MYO1A  MYO1C  MYO1E  MYO5B  MYO6  NFKB1  NFKBIA  CLDN11  PAK1  PAK2  CYCS  MYO5C  MAPK1  MAPK3  BAIAP2L1  MAPK13  ACTR3B  BAX  RPS3  MAPK12  MYO1G  WIPF3  ACTR3C  MAP3K7  ACTG1  TNFRSF1A  TRAF2  TUBA4A  TUBB2A  MYH14  TUBAL3  TUBB1  CASP8  NCK2  TUBA1C  RIPK1  TNFSF10  FADD  TNFRSF10B  TNFRSF10A  WASL  CLDN10  CLDN1  CLDN9  SLC9A3R1  SEC24D"
0.138730044025845,31,67,1.25987520448454,"Path:hsa00010 Glycolysis/Gluconeogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00010 "," ADH1A  ADH5  GALM  LDHAL6A  DLAT  DLD  ENO1  ENO2  ENO3  ALDH2  ALDH3A1  ALDH1B1  ALDOA  ALDOC  GAPDH  GAPDHS  HK1  HK2  HK3  PDHA1  PDHA2  PFKL  PGAM1  PGAM2  PGM1  PKM  ACSS2  BPGM  TPI1  ACSS1  G6PC3"
